huc8_digit,huc8_name,num_of_tiles,API_URL
02080202,Maury,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080202&max=150
02080203,Middle James-Buffalo,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080203&max=150
02080204,Rivanna,5,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080204&max=150
02080205,Middle James-Willis,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080205&max=150
02080206,Lower James,26,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080206&max=150
02080207,Appomattox,2,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080207&max=150
02080208,Hampton Roads,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=02080208&max=150
03010101,Upper Roanoke,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010101&max=150
03010102,Middle Roanoke,6,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010102&max=150
03010103,Upper Dan,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010103&max=150
03010104,Lower Dan,11,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010104&max=150
03010105,Banister,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010105&max=150
03010106,Roanoke Rapids,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010106&max=150
03010107,Lower Roanoke,25,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010107&max=150
03010201,Nottoway,20,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010201&max=150
03010202,Blackwater,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010202&max=150
03010203,Chowan,30,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010203&max=150
03010204,Meherrin,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010204&max=150
03010205,Albemarle,52,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03010205&max=150
03020101,Upper Tar,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020101&max=150
03020102,Fishing,12,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020102&max=150
03020103,Lower Tar,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020103&max=150
03020104,Pamlico,24,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020104&max=150
03020105,Pamlico Sound,36,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020105&max=150
03020201,Upper Neuse,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020201&max=150
03020202,Middle Neuse,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020202&max=150
03020203,Contentnea,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020203&max=150
03020204,Lower Neuse,25,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020204&max=150
03020301,White Oak River,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020301&max=150
03020302,New River,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03020302&max=150
03030002,Haw,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030002&max=150
03030003,Deep,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030003&max=150
03030004,Upper Cape Fear,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030004&max=150
03030005,Lower Cape Fear,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030005&max=150
03030006,Black,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030006&max=150
03030007,Northeast Cape Fear,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03030007&max=150
03040101,Upper Yadkin,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040101&max=150
03040102,South Yadkin,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040102&max=150
03040103,Lower Yadkin,12,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040103&max=150
03040104,Upper Pee Dee,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040104&max=150
03040105,Rocky,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040105&max=150
03040201,Lower Pee Dee,46,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040201&max=150
03040202,Lynches,37,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040202&max=150
03040203,Lumber,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040203&max=150
03040204,Little Pee Dee,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040204&max=150
03040205,Black,48,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040205&max=150
03040206,Waccamaw,18,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040206&max=150
03040207,Carolina Coastal-Sampit,11,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040207&max=150
03040208,Coastal Carolina,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03040208&max=150
03050101,Upper Catawba,30,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050101&max=150
03050102,South Fork Catawba,8,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050102&max=150
03050103,Lower Catawba,25,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050103&max=150
03050104,Wateree,33,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050104&max=150
03050105,Upper Broad,26,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050105&max=150
03050106,Lower Broad,32,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050106&max=150
03050107,Tyger,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050107&max=150
03050108,Enoree,12,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050108&max=150
03050109,Saluda,43,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050109&max=150
03050110,Congaree,20,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050110&max=150
03050111,Lake Marion,19,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050111&max=150
03050112,Santee,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050112&max=150
03050201,Cooper,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050201&max=150
03050202,South Carolina Coastal,11,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050202&max=150
03050203,North Fork Edisto,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050203&max=150
03050204,South Fork Edisto,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050204&max=150
03050205,Four Hole Swamp,10,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050205&max=150
03050206,Edisto River,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050206&max=150
03050207,Salkehatchie,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050207&max=150
03050208,Broad-St. Helena,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050208&max=150
03050209,Bulls Bay,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050209&max=150
03050210,St. Helena Island,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03050210&max=150
03060101,Seneca,23,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060101&max=150
03060102,Tugaloo,30,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060102&max=150
03060103,Upper Savannah,23,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060103&max=150
03060104,Broad,22,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060104&max=150
03060105,Little,1,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060105&max=150
03060106,Middle Savannah,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060106&max=150
03060107,Stevens,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060107&max=150
03060108,Brier,7,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060108&max=150
03060109,Lower Savannah,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060109&max=150
03060110,Calibogue Sound-Wright River,-999,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060110&max=150
03060201,Upper Ogeechee,3,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060201&max=150
03060202,Lower Ogeechee,16,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060202&max=150
03060203,Canoochee,11,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060203&max=150
03060204,Ogeechee Coastal,15,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03060204&max=150
03070101,Upper Oconee,14,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070101&max=150
03070102,Lower Oconee,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070102&max=150
03070103,Upper Ocmulgee,34,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070103&max=150
03070104,Lower Ocmulgee,4,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070104&max=150
03070105,Little Ocmulgee,0,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070105&max=150
03070106,Altamaha,17,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070106&max=150
03070107,Ohoopee,2,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070107&max=150
03070201,Satilla,23,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070201&max=150
03070202,Little Satilla,9,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070202&max=150
03070203,Cumberland-St. Simons,21,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070203&max=150
03070204,St. Marys,43,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070204&max=150
03070205,Nassau,13,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03070205&max=150
03080101,Upper St. Johns,55,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03080101&max=150
03080102,Oklawaha,57,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03080102&max=150
03080103,Lower St. Johns,54,https://tnmaccess.nationalmap.gov/api/v1/products?f=json&datasets=National+Elevation+Dataset+%28NED%29+1%2F9+arc-second&polyType=huc8&polyCode=03080103&max=150
